cod,nume,cod_name,tip,sirsup,regiune,judet
141 063,UGRUŢIU,siruta,23,141 027,6,31
141 072,VOIVODENI,siruta,23,141 027,6,31
141 081,FILDU DE JOS,siruta,3,314,6,31
141 090,FILDU DE JOS,siruta,22,141 081,6,31
141 107,FILDU DE MIJLOC,siruta,23,141 081,6,31
141 116,FILDU DE SUS,siruta,23,141 081,6,31
141 125,TETIŞU,siruta,23,141 081,6,31
141 134,GÂLGÃU,siruta,3,314,6,31
141 143,GÂLGÃU,siruta,22,141 134,6,31
141 152,BÂRSÃU MARE,siruta,23,141 134,6,31
141 161,CÃPÂLNA,siruta,23,141 134,6,31
141 170,CHIZENI,siruta,23,141 134,6,31
141 189,DOBROCINA,siruta,23,141 134,6,31
141 198,FODORA,siruta,23,141 134,6,31
141 205,FRÂNCENII DE PIATRÃ,siruta,23,141 134,6,31
141 214,GLOD,siruta,23,141 134,6,31
141 223,GURA VLÃDESEI,siruta,23,141 134,6,31
141 232,GÂRBOU,siruta,3,314,6,31
141 241,GÂRBOU,siruta,22,141 232,6,31
141 250,BEZDED,siruta,23,141 232,6,31
141 269,CÃLACEA,siruta,23,141 232,6,31
141 278,CERNUC,siruta,23,141 232,6,31
141 287,FABRICA,siruta,23,141 232,6,31
141 296,POPTELEAC,siruta,23,141 232,6,31
141 303,SOLOMON,siruta,23,141 232,6,31
141 312,HALMÃŞD,siruta,3,314,6,31
141 321,HALMÃŞD,siruta,22,141 312,6,31
141 330,ALEUŞ,siruta,23,141 312,6,31
141 349,CERIŞA,siruta,23,141 312,6,31
141 358,DRIGHIU,siruta,23,141 312,6,31
141 367,FUFEZ,siruta,23,141 312,6,31
141 376,HERECLEAN,siruta,3,314,6,31
141 385,HERECLEAN,siruta,22,141 376,6,31
141 394,BADON,siruta,23,141 376,6,31
141 401,BOCŞIŢA,siruta,23,141 376,6,31
141 410,DIOŞOD,siruta,23,141 376,6,31
141 429,GURUSLÃU,siruta,23,141 376,6,31
141 438,PANIC,siruta,23,141 376,6,31
141 447,HIDA,siruta,3,314,6,31
141 456,HIDA,siruta,22,141 447,6,31
141 465,BAICA,siruta,23,141 447,6,31
141 474,MILUANI,siruta,23,141 447,6,31
141 483,PÃDURIŞ,siruta,23,141 447,6,31
141 492,RACÂŞ,siruta,23,141 447,6,31
141 508,SÂNPETRU ALMAŞULUI,siruta,23,141 447,6,31
141 517,STUPINI,siruta,23,141 447,6,31
141 526,TRESTIA,siruta,23,141 447,6,31
141 535,HOROATU CRASNEI,siruta,3,314,6,31
141 544,HOROATU CRASNEI,siruta,22,141 535,6,31
141 553,HUREZ,siruta,23,141 535,6,31
141 562,STÂRCIU,siruta,23,141 535,6,31
141 571,ŞEREDEIU,siruta,23,141 535,6,31
141 580,ILEANDA,siruta,3,314,6,31
141 599,ILEANDA,siruta,22,141 580,6,31
141 615,BÂRSÃUŢA,siruta,23,141 580,6,31
141 606,BIZUŞA BÃI,siruta,23,141 580,6,31
141 624,DÃBÂCENI,siruta,23,141 580,6,31
141 633,DOLHENI,siruta,23,141 580,6,31
141 642,LUMINIŞU,siruta,23,141 580,6,31
141 651,MÃLENI,siruta,23,141 580,6,31
141 660,NEGRENI,siruta,23,141 580,6,31
141 679,PERII VADULUI,siruta,23,141 580,6,31
141 688,PODIŞU,siruta,23,141 580,6,31
141 697,RÃSTOCI,siruta,23,141 580,6,31
141 704,ROGNA,siruta,23,141 580,6,31
141 713,ŞASA,siruta,23,141 580,6,31
141 722,IP,siruta,3,314,6,31
141 731,IP,siruta,22,141 722,6,31
141 740,COSNICIU DE JOS,siruta,23,141 722,6,31
141 759,COSNICIU DE SUS,siruta,23,141 722,6,31
141 768,ZÃUAN,siruta,23,141 722,6,31
141 777,ZÃUAN BÃI,siruta,23,141 722,6,31
141 786,LETCA,siruta,3,314,6,31
141 795,LETCA,siruta,22,141 786,6,31
141 802,CIULA,siruta,23,141 786,6,31
141 811,COZLA,siruta,23,141 786,6,31
141 820,CUCIULAT,siruta,23,141 786,6,31
141 839,LEMNIU,siruta,23,141 786,6,31
141 848,PURCÃREŢ,siruta,23,141 786,6,31
141 857,ŞOIMUŞENI,siruta,23,141 786,6,31
141 866,TOPLIŢA,siruta,23,141 786,6,31
141 875,VÃLIŞOARA,siruta,23,141 786,6,31
141 884,LOZNA,siruta,3,314,6,31
141 893,LOZNA,siruta,22,141 884,6,31
141 900,CORMENIŞ,siruta,23,141 884,6,31
141 919,PRELUCI,siruta,23,141 884,6,31
141 928,VALEA LEŞULUI,siruta,23,141 884,6,31
141 937,VALEA LOZNEI,siruta,23,141 884,6,31
141 946,MARCA,siruta,3,314,6,31
141 955,MARCA,siruta,22,141 946,6,31
141 964,LEŞMIR,siruta,23,141 946,6,31
141 973,MARCA HUTA,siruta,23,141 946,6,31
141 982,PORŢ,siruta,23,141 946,6,31
141 991,ŞUMAL,siruta,23,141 946,6,31
142 006,MÃERIŞTE,siruta,3,314,6,31
142 015,MÃERIŞTE,siruta,22,142 006,6,31
142 024,CRIŞTELEC,siruta,23,142 006,6,31
142 033,DOH,siruta,23,142 006,6,31
142 042,GIURTELECU ŞIMLEULUI,siruta,23,142 006,6,31
142 051,MÃLÃDIA,siruta,23,142 006,6,31
142 060,UILEACU ŞIMLEULUI,siruta,23,142 006,6,31
142 079,MESEŞENII DE JOS,siruta,3,314,6,31
142 088,MESEŞENII DE JOS,siruta,22,142 079,6,31
142 097,AGHIREŞ,siruta,23,142 079,6,31
142 104,FETINDIA,siruta,23,142 079,6,31
142 113,MESEŞENII DE SUS,siruta,23,142 079,6,31
142 122,MIRŞID,siruta,3,314,6,31
142 131,MIRŞID,siruta,22,142 122,6,31
142 140,FIRMINIŞ,siruta,23,142 122,6,31
142 159,MOIGRAD-POROLISSUM,siruta,23,142 122,6,31
142 168,POPENI,siruta,23,142 122,6,31
142 177,NÃPRADEA,siruta,3,314,6,31
142 186,NÃPRADEA,siruta,22,142 177,6,31
142 195,CHEUD,siruta,23,142 177,6,31
142 202,SOMEŞ GURUSLÃU,siruta,23,142 177,6,31
142 211,TRANIŞ,siruta,23,142 177,6,31
142 220,VÃDURELE,siruta,23,142 177,6,31
142 239,NUŞFALÃU,siruta,3,314,6,31
142 248,NUŞFALÃU,siruta,22,142 239,6,31
142 257,BILGHEZ,siruta,23,142 239,6,31
142 284,PERICEI,siruta,3,314,6,31
142 293,PERICEI,siruta,22,142 284,6,31
142 300,BÃDÃCIN,siruta,23,142 284,6,31
142 319,PERICEIU MIC,siruta,23,142 284,6,31
142 328,SICI,siruta,23,142 284,6,31
142 337,PLOPIŞ,siruta,3,314,6,31
142 346,PLOPIŞ,siruta,22,142 337,6,31
142 355,FÃGETU,siruta,23,142 337,6,31
142 364,IAZ,siruta,23,142 337,6,31
142 373,POIANA BLENCHII,siruta,3,314,6,31
142 382,POIANA BLENCHII,siruta,22,142 373,6,31
142 391,FÃLCUŞA,siruta,23,142 373,6,31
142 408,GOSTILA,siruta,23,142 373,6,31
142 417,MÃGURA,siruta,23,142 373,6,31
142 426,ROMÂNAŞI,siruta,3,314,6,31
142 435,ROMÂNAŞI,siruta,22,142 426,6,31
142 444,CHICHIŞA,siruta,23,142 426,6,31
142 453,CIUMÃRNA,siruta,23,142 426,6,31
142 462,PÃUŞA,siruta,23,142 426,6,31
142 471,POARTA SÃLAJULUI,siruta,23,142 426,6,31
142 480,ROMITA,siruta,23,142 426,6,31
142 499,RUS,siruta,3,314,6,31
142 505,RUS,siruta,22,142 499,6,31
142 514,BUZAŞ,siruta,23,142 499,6,31
142 523,FÂNTÂNELE RUS,siruta,23,142 499,6,31
142 550,SÃLÃŢIG,siruta,3,314,6,31
142 569,SÃLÃŢIG,siruta,22,142 550,6,31
142 578,BULGARI,siruta,23,142 550,6,31
142 587,DEJA,siruta,23,142 550,6,31
142 596,MINEU,siruta,23,142 550,6,31
142 603,NOŢIG,siruta,23,142 550,6,31
142 612,SÂG,siruta,3,314,6,31
142 621,SÂG,siruta,22,142 612,6,31
142 630,FIZEŞ,siruta,23,142 612,6,31
142 649,MAL,siruta,23,142 612,6,31
142 658,SÂRBI,siruta,23,142 612,6,31
142 667,TUSA,siruta,23,142 612,6,31
142 676,SÂNMIHAIU ALMAŞULUI,siruta,3,314,6,31
142 685,SÂNMIHAIU ALMAŞULUI,siruta,22,142 676,6,31
142 694,BERCEA,siruta,23,142 676,6,31
142 701,SÂNTÃ MÃRIA,siruta,23,142 676,6,31
142 710,SOMEŞ-ODORHEI,siruta,3,314,6,31
142 729,SOMEŞ-ODORHEI,siruta,22,142 710,6,31
142 738,BÂRSA,siruta,23,142 710,6,31
142 747,DOMNIN,siruta,23,142 710,6,31
142 756,INÃU,siruta,23,142 710,6,31
142 765,ŞOIMUŞ,siruta,23,142 710,6,31
142 774,SURDUC,siruta,3,314,6,31
142 783,SURDUC,siruta,22,142 774,6,31
142 792,BRÂGLEZ,siruta,23,142 774,6,31
142 809,CRISTOLŢEL,siruta,23,142 774,6,31
142 818,SOLONA,siruta,23,142 774,6,31
142 827,TEŞTIOARA,siruta,23,142 774,6,31
142 836,TIHÃU,siruta,23,142 774,6,31
142 845,TURBUŢA,siruta,23,142 774,6,31
142 854,ŞAMŞUD,siruta,3,314,6,31
142 863,ŞAMŞUD,siruta,22,142 854,6,31
142 872,VALEA POMILOR,siruta,23,142 854,6,31
142 881,ŞÃRMÃŞAG,siruta,3,314,6,31
142 890,ŞÃRMÃŞAG,siruta,22,142 881,6,31
142 907,ILIŞUA,siruta,23,142 881,6,31
142 916,LOMPIRT,siruta,23,142 881,6,31
142 925,MOIAD,siruta,23,142 881,6,31
142 934,POIANA MÃGURA,siruta,23,142 881,6,31
142 943,ŢÃRMURE,siruta,23,142 881,6,31
179 695,ŞIMIŞNA,siruta,3,314,6,31
142 541,ŞIMIŞNA,siruta,22,179 695,6,31
142 532,HÃŞMAŞ,siruta,23,179 695,6,31
179 631,TREZNEA,siruta,3,314,6,31
139 973,TREZNEA,siruta,22,179 631,6,31
139 955,BOZNA,siruta,23,179 631,6,31
142 952,VALCÃU DE JOS,siruta,3,314,6,31
142 961,VALCÃU DE JOS,siruta,22,142 952,6,31
142 970,LAZURI,siruta,23,142 952,6,31
142 989,PREOTEASA,siruta,23,142 952,6,31
142 998,RATOVEI,siruta,23,142 952,6,31
143 003,SUB CETATE,siruta,23,142 952,6,31
143 012,VALCÃU DE SUS,siruta,23,142 952,6,31
143 021,VÂRŞOLŢ,siruta,3,314,6,31
143 030,VÂRŞOLŢ,siruta,22,143 021,6,31
143 049,RECEA,siruta,23,143 021,6,31
143 058,RECEA MICÃ,siruta,23,143 021,6,31
143 067,ZALHA,siruta,3,314,6,31
143 076,ZALHA,siruta,22,143 067,6,31
143 085,CEACA,siruta,23,143 067,6,31
143 094,CIURENI,siruta,23,143 067,6,31
143 101,VALEA CIURENILOR,siruta,23,143 067,6,31
143 110,VALEA HRANEI,siruta,23,143 067,6,31
143 129,VALEA LUNGÃ,siruta,23,143 067,6,31
143 138,VÂRTEŞCA,siruta,23,143 067,6,31
143 147,ZIMBOR,siruta,3,314,6,31
143 156,ZIMBOR,siruta,22,143 147,6,31
143 165,CHENDREMAL,siruta,23,143 147,6,31
143 174,DOLU,siruta,23,143 147,6,31
143 192,SÂNCRAIU ALMAŞULUI,siruta,23,143 147,6,31
143 183,SUTORU,siruta,23,143 147,6,31
143 450,MUNICIPIUL SIBIU,siruta,1,323,7,32
143 469,SIBIU,siruta,9,143 450,7,32
143 478,PÃLTINIŞ,siruta,10,143 450,7,32
143 619,MUNICIPIUL MEDIAŞ,siruta,4,323,7,32
143 628,MEDIAŞ,siruta,9,143 619,7,32
143 637,IGHIŞU NOU,siruta,11,143 619,7,32
143 682,ORAŞ AGNITA,siruta,2,323,7,32
143 691,AGNITA,siruta,17,143 682,7,32
143 708,COVEŞ,siruta,18,143 682,7,32
143 717,RUJA,siruta,18,143 682,7,32
144 054,ORAŞ AVRIG,siruta,2,323,7,32
144 063,AVRIG,siruta,17,144 054,7,32
144 072,BRADU,siruta,19,144 054,7,32
144 081,GLÂMBOACA,siruta,19,144 054,7,32
144 090,MÂRŞA,siruta,19,144 054,7,32
144 107,SÃCÃDATE,siruta,19,144 054,7,32
143 735,ORAŞ CISNÃDIE,siruta,2,323,7,32
143 744,CISNÃDIE,siruta,17,143 735,7,32
143 753,CISNÃDIOARA,siruta,18,143 735,7,32
143 771,ORAŞ COPŞA MICÃ,siruta,2,323,7,32
143 780,COPŞA MICÃ,siruta,17,143 771,7,32
143 806,ORAŞ DUMBRÃVENI,siruta,2,323,7,32
143 815,DUMBRÃVENI,siruta,17,143 806,7,32
143 824,ERNEA,siruta,18,143 806,7,32
143 833,ŞAROŞ PE TÂRNAVE,siruta,18,143 806,7,32
144 928,ORAŞ MIERCUREA SIBIULUI,siruta,2,323,7,32
144 937,MIERCUREA SIBIULUI,siruta,17,144 928,7,32
144 946,APOLDU DE SUS,siruta,19,144 928,7,32
144 955,DOBÂRCA,siruta,19,144 928,7,32
143 851,ORAŞ OCNA SIBIULUI,siruta,2,323,7,32
143 860,OCNA SIBIULUI,siruta,17,143 851,7,32
143 879,TOPÂRCEA,siruta,19,143 851,7,32
145 499,ORAŞ SÃLIŞTE,siruta,2,323,7,32
145 505,SÃLIŞTE,siruta,17,145 499,7,32
145 514,ACILIU,siruta,18,145 499,7,32
145 523,AMNAŞ,siruta,18,145 499,7,32
145 532,CRINŢ,siruta,18,145 499,7,32
145 550,FÂNTÂNELE,siruta,18,145 499,7,32
145 541,GALEŞ,siruta,18,145 499,7,32
145 569,MAG,siruta,18,145 499,7,32
145 578,SÃCEL,siruta,18,145 499,7,32
145 587,SIBIEL,siruta,18,145 499,7,32
145 596,VALE,siruta,18,145 499,7,32
145 827,ORAŞ TÃLMACIU,siruta,2,323,7,32
145 836,TÃLMACIU,siruta,17,145 827,7,32
145 854,COLONIA TÃLMACIU,siruta,19,145 827,7,32
145 890,TÃLMÃCEL,siruta,19,145 827,7,32
146 012,ALMA,siruta,3,323,7,32
144 018,ALMA,siruta,22,146 012,7,32
144 036,GIACÃŞ,siruta,23,146 012,7,32
144 045,ŞMIG,siruta,23,146 012,7,32
143 888,ALŢINA,siruta,3,323,7,32
143 897,ALŢINA,siruta,22,143 888,7,32
143 904,BENEŞTI,siruta,23,143 888,7,32
143 913,GHIJASA DE SUS,siruta,23,143 888,7,32
143 922,APOLDU DE JOS,siruta,3,323,7,32
143 931,APOLDU DE JOS,siruta,22,143 922,7,32
143 940,SÂNGÃTIN,siruta,23,143 922,7,32
143 959,ARPAŞU DE JOS,siruta,3,323,7,32
143 968,ARPAŞU DE JOS,siruta,22,143 959,7,32
143 977,ARPAŞU DE SUS,siruta,23,143 959,7,32
143 986,NOUL ROMÂN,siruta,23,143 959,7,32
143 995,AŢEL,siruta,3,323,7,32
144 009,AŢEL,siruta,22,143 995,7,32
144 027,DUPUŞ,siruta,23,143 995,7,32
144 116,AXENTE SEVER,siruta,3,323,7,32
144 125,AXENTE SEVER,siruta,22,144 116,7,32
144 134,AGÂRBICIU,siruta,23,144 116,7,32
144 143,ŞOALA,siruta,23,144 116,7,32
144 152,BAZNA,siruta,3,323,7,32
144 161,BAZNA,siruta,22,144 152,7,32
144 170,BOIAN,siruta,23,144 152,7,32
144 189,VELŢ,siruta,23,144 152,7,32
144 232,BÂRGHIŞ,siruta,3,323,7,32
144 241,BÂRGHIŞ,siruta,22,144 232,7,32
144 250,APOŞ,siruta,23,144 232,7,32
144 269,IGHIŞU VECHI,siruta,23,144 232,7,32
144 278,PELIŞOR,siruta,23,144 232,7,32
144 287,VECERD,siruta,23,144 232,7,32
144 296,ZLAGNA,siruta,23,144 232,7,32
144 198,BIERTAN,siruta,3,323,7,32
144 205,BIERTAN,siruta,22,144 198,7,32
144 214,COPŞA MARE,siruta,23,144 198,7,32
144 223,RICHIŞ,siruta,23,144 198,7,32
144 303,BLÃJEL,siruta,3,323,7,32
144 312,BLÃJEL,siruta,22,144 303,7,32
144 321,PÃUCEA,siruta,23,144 303,7,32
144 330,ROMANEŞTI,siruta,23,144 303,7,32
146 021,BOIŢA,siruta,3,323,7,32
145 845,BOIŢA,siruta,22,146 021,7,32
145 863,LAZARET,siruta,23,146 021,7,32
145 872,LOTRIOARA,siruta,23,146 021,7,32
145 881,PALTIN,siruta,23,146 021,7,32
144 349,BRATEIU,siruta,3,323,7,32
144 358,BRATEIU,siruta,22,144 349,7,32
144 367,BUZD,siruta,23,144 349,7,32
144 376,BRÃDENI,siruta,3,323,7,32
144 385,BRÃDENI,siruta,22,144 376,7,32
144 394,RETIŞ,siruta,23,144 376,7,32
144 401,ŢELINE,siruta,23,144 376,7,32
144 410,BRUIU,siruta,3,323,7,32
144 429,BRUIU,siruta,22,144 410,7,32
144 438,GHERDEAL,siruta,23,144 410,7,32
144 447,ŞOMARTIN,siruta,23,144 410,7,32
144 508,CÂRŢA,siruta,3,323,7,32
144 517,CÂRŢA,siruta,22,144 508,7,32
144 526,POIENIŢA,siruta,23,144 508,7,32
144 535,CÂRŢIŞOARA,siruta,3,323,7,32
144 544,CÂRŢIŞOARA,siruta,22,144 535,7,32
144 456,CHIRPÃR,siruta,3,323,7,32
144 465,CHIRPÃR,siruta,22,144 456,7,32
144 474,SÃSÃUŞ,siruta,23,144 456,7,32
144 483,VÃRD,siruta,23,144 456,7,32
144 492,VESEUD,siruta,23,144 456,7,32
143 487,CRISTIAN,siruta,3,323,7,32
143 496,CRISTIAN,siruta,22,143 487,7,32
144 553,DÂRLOS,siruta,3,323,7,32
144 562,DÂRLOS,siruta,22,144 553,7,32
144 571,CURCIU,siruta,23,144 553,7,32
144 580,VALEA LUNGÃ,siruta,23,144 553,7,32
144 599,GURA RÂULUI,siruta,3,323,7,32
144 606,GURA RÂULUI,siruta,22,144 599,7,32
144 615,HOGHILAG,siruta,3,323,7,32
144 624,HOGHILAG,siruta,22,144 615,7,32
144 633,PROD,siruta,23,144 615,7,32
144 642,VALCHID,siruta,23,144 615,7,32
144 651,IACOBENI,siruta,3,323,7,32
144 660,IACOBENI,siruta,22,144 651,7,32
144 679,MOVILE,siruta,23,144 651,7,32
144 688,NETUŞ,siruta,23,144 651,7,32
144 697,NOIŞTAT,siruta,23,144 651,7,32
144 704,STEJÃRIŞU,siruta,23,144 651,7,32
144 713,JINA,siruta,3,323,7,32
144 722,JINA,siruta,22,144 713,7,32
144 731,LASLEA,siruta,3,323,7,32
144 740,LASLEA,siruta,22,144 731,7,32
144 759,FLOREŞTI,siruta,23,144 731,7,32
144 768,MÃLÂNCRAV,siruta,23,144 731,7,32
144 777,NOU SÃSESC,siruta,23,144 731,7,32
144 786,ROANDOLA,siruta,23,144 731,7,32
144 795,LOAMNEŞ,siruta,3,323,7,32
144 802,LOAMNEŞ,siruta,22,144 795,7,32
144 811,ALÃMOR,siruta,23,144 795,7,32
144 820,ARMENI,siruta,23,144 795,7,32
144 839,HAŞAG,siruta,23,144 795,7,32
144 848,MÂNDRA,siruta,23,144 795,7,32
144 857,SÃDINCA,siruta,23,144 795,7,32
144 866,LUDOŞ,siruta,3,323,7,32
144 875,LUDOŞ,siruta,22,144 866,7,32
144 884,GUSU,siruta,23,144 866,7,32
144 893,MARPOD,siruta,3,323,7,32
144 900,MARPOD,siruta,22,144 893,7,32
144 919,ILIMBAV,siruta,23,144 893,7,32
144 964,MERGHINDEAL,siruta,3,323,7,32
144 973,MERGHINDEAL,siruta,22,144 964,7,32
144 982,DEALU FRUMOS,siruta,23,144 964,7,32
144 991,MICÃSASA,siruta,3,323,7,32
145 006,MICÃSASA,siruta,22,144 991,7,32
145 015,CHESLER,siruta,23,144 991,7,32
145 024,ŢAPU,siruta,23,144 991,7,32
145 033,VÃLENI,siruta,23,144 991,7,32
145 042,MIHÃILENI,siruta,3,323,7,32
145 051,MIHÃILENI,siruta,22,145 042,7,32
145 060,METIŞ,siruta,23,145 042,7,32
145 079,MOARDÃŞ,siruta,23,145 042,7,32
145 088,RÃVÃŞEL,siruta,23,145 042,7,32
145 097,ŞALCÃU,siruta,23,145 042,7,32
145 104,MOŞNA,siruta,3,323,7,32
145 113,MOŞNA,siruta,22,145 104,7,32
145 122,ALMA VII,siruta,23,145 104,7,32
145 131,NEMŞA,siruta,23,145 104,7,32
145 140,NOCRICH,siruta,3,323,7,32
145 159,NOCRICH,siruta,22,145 140,7,32
145 168,FOFELDEA,siruta,23,145 140,7,32
145 177,GHIJASA DE JOS,siruta,23,145 140,7,32
145 186,HOSMAN,siruta,23,145 140,7,32
145 195,ŢICHINDEAL,siruta,23,145 140,7,32
145 202,ORLAT,siruta,3,323,7,32
145 211,ORLAT,siruta,22,145 202,7,32
145 220,PÃUCA,siruta,3,323,7,32
145 239,PÃUCA,siruta,22,145 220,7,32
145 248,BOGATU ROMÂN,siruta,23,145 220,7,32
145 257,BROŞTENI,siruta,23,145 220,7,32
145 266,PRESACA,siruta,23,145 220,7,32
145 275,POIANA SIBIULUI,siruta,3,323,7,32
145 284,POIANA SIBIULUI,siruta,22,145 275,7,32
143 502,POPLACA,siruta,3,323,7,32
143 511,POPLACA,siruta,22,143 502,7,32
145 293,PORUMBACU DE JOS,siruta,3,323,7,32
145 300,PORUMBACU DE JOS,siruta,22,145 293,7,32
145 319,COLUN,siruta,23,145 293,7,32
145 328,PORUMBACU DE SUS,siruta,23,145 293,7,32
145 337,SÃRATA,siruta,23,145 293,7,32
145 346,SCOREIU,siruta,23,145 293,7,32
145 355,RACOVIŢA,siruta,3,323,7,32
145 364,RACOVIŢA,siruta,22,145 355,7,32
145 373,SEBEŞU DE SUS,siruta,23,145 355,7,32
143 520,RÃŞINARI,siruta,3,323,7,32
143 539,RÃŞINARI,siruta,22,143 520,7,32
143 548,PRISLOP,siruta,23,143 520,7,32
145 382,RÂU SADULUI,siruta,3,323,7,32
145 391,RÂU SADULUI,siruta,22,145 382,7,32
145 408,ROŞIA,siruta,3,323,7,32
145 417,ROŞIA,siruta,22,145 408,7,32
145 426,CAŞOLŢ,siruta,23,145 408,7,32
145 435,CORNÃŢEL,siruta,23,145 408,7,32
145 444,DAIA,siruta,23,145 408,7,32
145 453,NOU,siruta,23,145 408,7,32
145 462,NUCET,siruta,23,145 408,7,32
145 471,SADU,siruta,3,323,7,32
145 480,SADU,siruta,22,145 471,7,32
145 603,SLIMNIC,siruta,3,323,7,32
145 612,SLIMNIC,siruta,22,145 603,7,32
145 621,ALBI,siruta,23,145 603,7,32
145 630,PÃDURENI,siruta,23,145 603,7,32
145 649,RUŞI,siruta,23,145 603,7,32
145 658,VESEUD,siruta,23,145 603,7,32
145 667,ŞEICA MARE,siruta,3,323,7,32
145 676,ŞEICA MARE,siruta,22,145 667,7,32
145 685,BOARTA,siruta,23,145 667,7,32
145 694,BUIA,siruta,23,145 667,7,32
145 701,MIGHINDOALA,siruta,23,145 667,7,32
145 710,PETIŞ,siruta,23,145 667,7,32
145 729,ŞTENEA,siruta,23,145 667,7,32
145 738,ŞEICA MICÃ,siruta,3,323,7,32
145 747,ŞEICA MICÃ,siruta,22,145 738,7,32
145 756,SOROŞTIN,siruta,23,145 738,7,32
143 557,ŞELIMBÃR,siruta,3,323,7,32
143 566,ŞELIMBÃR,siruta,22,143 557,7,32
143 575,BUNGARD,siruta,23,143 557,7,32
143 584,MOHU,siruta,23,143 557,7,32
143 593,VEŞTEM,siruta,23,143 557,7,32
145 765,ŞURA MARE,siruta,3,323,7,32
145 774,ŞURA MARE,siruta,22,145 765,7,32
145 783,HAMBA,siruta,23,145 765,7,32
145 792,ŞURA MICÃ,siruta,3,323,7,32
145 809,ŞURA MICÃ,siruta,22,145 792,7,32
145 818,RUSCIORI,siruta,23,145 792,7,32
143 646,TÂRNAVA,siruta,3,323,7,32
143 655,TÂRNAVA,siruta,22,143 646,7,32
143 664,COLONIA TÂRNAVA,siruta,23,143 646,7,32
145 907,TILIŞCA,siruta,3,323,7,32
145 916,TILIŞCA,siruta,22,145 907,7,32
145 925,ROD,siruta,23,145 907,7,32
145 934,TURNU ROŞU,siruta,3,323,7,32
145 943,TURNU ROŞU,siruta,22,145 934,7,32
145 952,SEBEŞU DE JOS,siruta,23,145 934,7,32
145 961,VALEA VIILOR,siruta,3,323,7,32
145 970,VALEA VIILOR,siruta,22,145 961,7,32
145 989,MOTIŞ,siruta,23,145 961,7,32
145 998,VURPÃR,siruta,3,323,7,32
146 003,VURPÃR,siruta,22,145 998,7,32
146 263,MUNICIPIUL SUCEAVA,siruta,1,332,1,33
146 272,SUCEAVA,siruta,9,146 263,1,33
146 502,MUNICIPIUL CÂMPULUNG MOLDOVENESC,siruta,4,332,1,33
146 511,CÂMPULUNG MOLDOVENESC,siruta,9,146 502,1,33
146 539,MUNICIPIUL FÃLTICENI,siruta,4,332,1,33
146 548,FÃLTICENI,siruta,9,146 539,1,33
146 557,ŞOLDÃNEŞTI,siruta,10,146 539,1,33
146 566,ŢARNA MARE,siruta,10,146 539,1,33
146 628,MUNICIPIUL RÃDÃUŢI,siruta,4,332,1,33
146 637,RÃDÃUŢI,siruta,9,146 628,1,33
146 744,MUNICIPIUL VATRA DORNEI,siruta,4,332,1,33
146 753,VATRA DORNEI,siruta,9,146 744,1,33
146 762,ARGESTRU,siruta,10,146 744,1,33
146 771,ROŞU,siruta,10,146 744,1,33
146 780,TODIRENI,siruta,10,146 744,1,33
147 358,ORAŞ BROŞTENI,siruta,2,332,1,33
147 367,BROŞTENI,siruta,17,147 358,1,33
147 376,COTÂRGAŞI,siruta,19,147 358,1,33
147 385,DÂRMOXA,siruta,19,147 358,1,33
147 394,FRASIN,siruta,19,147 358,1,33
147 401,HÃLEASA,siruta,18,147 358,1,33
147 410,HOLDA,siruta,19,147 358,1,33
147 429,HOLDIŢA,siruta,19,147 358,1,33
147 438,LUNGENI,siruta,18,147 358,1,33
147 447,NEAGRA,siruta,18,147 358,1,33
147 456,PIETROASA,siruta,19,147 358,1,33
147 633,ORAŞ CAJVANA,siruta,2,332,1,33
147 642,CAJVANA,siruta,17,147 633,1,33
147 651,CODRU,siruta,19,147 633,1,33
148 006,ORAŞ DOLHASCA,siruta,2,332,1,33
148 015,DOLHASCA,siruta,17,148 006,1,33
148 024,BUDENI,siruta,19,148 006,1,33
148 033,GULIA,siruta,19,148 006,1,33
148 042,POIANA,siruta,19,148 006,1,33
148 051,POIENARI,siruta,19,148 006,1,33
148 060,PROBOTA,siruta,19,148 006,1,33
148 079,SILIŞTEA NOUÃ,siruta,19,148 006,1,33
148 088,VALEA POIENEI,siruta,19,148 006,1,33
148 612,ORAŞ FRASIN,siruta,2,332,1,33
148 621,FRASIN,siruta,17,148 612,1,33
148 630,BUCŞOAIA,siruta,18,148 612,1,33
148 649,DOROTEIA,siruta,19,148 612,1,33
148 658,PLUTONIŢA,siruta,19,148 612,1,33
146 584,ORAŞ GURA HUMORULUI,siruta,2,332,1,33
146 593,GURA HUMORULUI,siruta,17,146 584,1,33
146 600,VORONEŢ,siruta,18,146 584,1,33
149 227,ORAŞ LITENI,siruta,2,332,1,33
149 236,LITENI,siruta,17,149 227,1,33
149 245,CORNI,siruta,19,149 227,1,33
149 254,ROŞCANI,siruta,19,149 227,1,33
149 263,ROTUNDA,siruta,19,149 227,1,33
149 272,SILIŞTEA,siruta,19,149 227,1,33
149 281,VERCICANI,siruta,19,149 227,1,33
146 931,ORAŞ MILIŞÃUŢI,siruta,2,332,1,33
146 986,MILIŞÃUŢI,siruta,17,146 931,1,33
146 940,BÃDEUŢI,siruta,18,146 931,1,33
146 959,GARA,siruta,19,146 931,1,33
146 977,LUNCA,siruta,19,146 931,1,33
146 370,ORAŞ SALCEA,siruta,2,332,1,33
146 389,SALCEA,siruta,17,146 370,1,33
